Order_ID,Order_Date,Region,Product,Category,Quantity,Price,Cost
4028,14-04-2024,West,Table,Furniture,7,300,200
4029,13-01-2024,West,Headphones,Electronics,4,150,100
4030,12-03-2024,North,Table,Furniture,7,300,200
4031,30-01-2024,East,Headphones,Electronics,9,150,100
4032,25-01-2024,West,Headphones,Electronics,10,150,100
4033,28-01-2024,East,Headphones,Electronics,4,150,100
4034,04-01-2024,South,Laptop,Electronics,1,800,600
4035,13-02-2024,South,Headphones,Electronics,2,150,100
4036,17-01-2024,North,Table,Furniture,3,300,200
4037,20-01-2024,North,Table,Furniture,9,300,200
4038,19-02-2024,North,Laptop,Electronics,2,800,600
4039,05-04-2024,East,Table,Furniture,5,300,200
4040,18-01-2024,South,Headphones,Electronics,9,150,100
4041,30-04-2024,North,Laptop,Electronics,3,800,600
4042,29-01-2024,West,Laptop,Electronics,8,800,600
4043,26-04-2024,North,Chair,Furniture,10,120,80
4044,16-01-2024,South,Laptop,Electronics,4,800,600
4045,06-02-2024,South,Table,Furniture,7,300,200
4046,16-02-2024,West,Chair,Furniture,7,120,80
4047,26-01-2024,South,Phone,Electronics,7,500,350
4048,29-02-2024,East,Table,Furniture,10,300,200
4049,01-03-2024,East,Chair,Furniture,5,120,80
4050,29-03-2024,West,Headphones,Electronics,4,150,100
4051,19-03-2024,West,Phone,Electronics,6,500,350
4052,16-02-2024,South,Phone,Electronics,1,500,350
4053,12-01-2024,South,Phone,Electronics,2,500,350
4054,08-01-2024,West,Table,Furniture,3,300,200
4055,08-03-2024,West,Phone,Electronics,1,500,350
4056,19-01-2024,East,Chair,Furniture,4,120,80
4057,01-02-2024,East,Table,Furniture,4,300,200
4058,28-04-2024,East,Phone,Electronics,8,500,350
4059,11-03-2024,North,Headphones,Electronics,3,150,100
4060,22-01-2024,East,Chair,Furniture,2,120,80
4061,30-01-2024,South,Headphones,Electronics,8,150,100
4062,20-01-2024,West,Table,Furniture,10,300,200
4063,29-04-2024,South,Phone,Electronics,1,500,350
4064,09-02-2024,West,Laptop,Electronics,3,800,600
4065,18-01-2024,North,Table,Furniture,10,300,200
4066,13-02-2024,South,Phone,Electronics,9,500,350
4067,08-03-2024,North,Phone,Electronics,10,500,350
4068,06-03-2024,West,Phone,Electronics,4,500,350
4069,16-02-2024,South,Headphones,Electronics,3,150,100
4070,19-03-2024,South,Chair,Furniture,2,120,80
4071,17-04-2024,East,Phone,Electronics,10,500,350
4072,17-01-2024,North,Chair,Furniture,1,120,80
4073,02-04-2024,West,Headphones,Electronics,3,150,100
4074,06-01-2024,West,Chair,Furniture,1,120,80
4075,22-02-2024,North,Laptop,Electronics,9,800,600
4076,10-02-2024,South,Chair,Furniture,3,120,80
4077,14-04-2024,North,Table,Furniture,10,300,200
4078,09-04-2024,West,Table,Furniture,2,300,200
4079,01-03-2024,West,Laptop,Electronics,2,800,600
4080,05-02-2024,South,Headphones,Electronics,5,150,100
4081,15-02-2024,North,Table,Furniture,2,300,200
4082,05-04-2024,East,Phone,Electronics,2,500,350
4083,06-03-2024,East,Phone,Electronics,1,500,350
4084,15-01-2024,South,Laptop,Electronics,2,800,600
4085,15-03-2024,South,Headphones,Electronics,8,150,100
4086,11-04-2024,South,Table,Furniture,3,300,200
4087,21-04-2024,South,Laptop,Electronics,10,800,600
4088,24-02-2024,South,Headphones,Electronics,3,150,100
4089,08-01-2024,South,Laptop,Electronics,10,800,600
4090,04-01-2024,West,Headphones,Electronics,10,150,100
4091,06-02-2024,South,Headphones,Electronics,9,150,100
4092,15-02-2024,West,Chair,Furniture,3,120,80
4093,27-01-2024,East,Table,Furniture,9,300,200
4094,14-02-2024,East,Phone,Electronics,1,500,350
4095,24-04-2024,North,Headphones,Electronics,2,150,100
4096,27-04-2024,West,Headphones,Electronics,3,150,100
4097,28-03-2024,South,Laptop,Electronics,8,800,600
4098,02-03-2024,South,Table,Furniture,7,300,200
4099,23-04-2024,South,Headphones,Electronics,5,150,100
4100,13-04-2024,South,Table,Furniture,4,300,200
4101,06-02-2024,West,Phone,Electronics,6,500,350
4102,29-01-2024,West,Phone,Electronics,8,500,350
4103,23-01-2024,West,Chair,Furniture,9,120,80
4104,08-04-2024,West,Chair,Furniture,6,120,80
4105,24-01-2024,South,Phone,Electronics,10,500,350
4106,21-01-2024,South,Table,Furniture,8,300,200
4107,01-02-2024,West,Phone,Electronics,10,500,350
4108,12-02-2024,East,Headphones,Electronics,2,150,100
4109,17-01-2024,South,Phone,Electronics,2,500,350
4110,15-04-2024,West,Headphones,Electronics,7,150,100
4111,04-01-2024,North,Phone,Electronics,10,500,350
4112,15-02-2024,West,Headphones,Electronics,6,150,100
4113,25-01-2024,West,Table,Furniture,10,300,200
4114,22-02-2024,West,Laptop,Electronics,5,800,600
4115,08-04-2024,South,Table,Furniture,1,300,200
4116,21-04-2024,East,Table,Furniture,8,300,200
4117,05-02-2024,North,Phone,Electronics,10,500,350
4118,29-04-2024,North,Headphones,Electronics,7,150,100
4119,14-03-2024,South,Laptop,Electronics,2,800,600
4120,03-02-2024,South,Chair,Furniture,7,120,80
4121,22-04-2024,East,Laptop,Electronics,9,800,600
4122,29-01-2024,West,Table,Furniture,1,300,200
4123,25-03-2024,North,Table,Furniture,6,300,200
4124,24-04-2024,East,Table,Furniture,6,300,200
4125,14-03-2024,North,Headphones,Electronics,5,150,100
4126,02-03-2024,West,Table,Furniture,3,300,200
4127,13-02-2024,West,Headphones,Electronics,10,150,100
4128,18-03-2024,North,Laptop,Electronics,10,800,600
4129,06-01-2024,West,Laptop,Electronics,3,800,600
4130,24-01-2024,East,Chair,Furniture,5,120,80
4131,16-02-2024,South,Table,Furniture,6,300,200
4132,06-03-2024,West,Phone,Electronics,6,500,350
4133,20-01-2024,West,Phone,Electronics,8,500,350
4134,14-04-2024,North,Headphones,Electronics,1,150,100
4135,13-01-2024,North,Laptop,Electronics,1,800,600
4136,17-01-2024,West,Laptop,Electronics,4,800,600
4137,04-04-2024,South,Headphones,Electronics,7,150,100
4138,04-02-2024,South,Headphones,Electronics,4,150,100
4139,13-02-2024,South,Laptop,Electronics,3,800,600
4140,26-04-2024,South,Headphones,Electronics,2,150,100
4141,17-02-2024,West,Chair,Furniture,5,120,80
4142,22-02-2024,South,Table,Furniture,6,300,200
4143,16-01-2024,West,Chair,Furniture,4,120,80
4144,16-02-2024,East,Headphones,Electronics,2,150,100
4145,14-01-2024,South,Laptop,Electronics,9,800,600
4146,08-03-2024,North,Table,Furniture,5,300,200
4147,29-04-2024,East,Phone,Electronics,2,500,350
4148,09-02-2024,East,Phone,Electronics,5,500,350
4149,21-03-2024,South,Table,Furniture,8,300,200
4150,09-02-2024,West,Headphones,Electronics,6,150,100
4151,13-04-2024,South,Phone,Electronics,7,500,350
4152,14-03-2024,South,Laptop,Electronics,1,800,600
4153,15-03-2024,East,Headphones,Electronics,4,150,100
4154,18-04-2024,South,Phone,Electronics,5,500,350
4155,24-02-2024,South,Laptop,Electronics,1,800,600
4156,31-01-2024,East,Table,Furniture,7,300,200
4157,06-01-2024,West,Laptop,Electronics,2,800,600
4158,17-03-2024,North,Laptop,Electronics,9,800,600
4159,03-01-2024,East,Headphones,Electronics,4,150,100
4160,02-04-2024,West,Table,Furniture,4,300,200
4161,14-04-2024,South,Headphones,Electronics,6,150,100
4162,19-03-2024,South,Headphones,Electronics,2,150,100
4163,03-03-2024,North,Phone,Electronics,1,500,350
4164,29-02-2024,North,Chair,Furniture,8,120,80
4165,21-04-2024,North,Headphones,Electronics,9,150,100
4166,06-02-2024,West,Table,Furniture,4,300,200
4167,30-01-2024,West,Phone,Electronics,4,500,350
4168,26-02-2024,South,Chair,Furniture,9,120,80
4169,06-03-2024,East,Table,Furniture,7,300,200
4170,17-02-2024,West,Phone,Electronics,8,500,350
4171,06-04-2024,North,Headphones,Electronics,6,150,100
4172,19-03-2024,West,Chair,Furniture,6,120,80
4173,11-04-2024,North,Chair,Furniture,2,120,80
4174,10-04-2024,North,Chair,Furniture,5,120,80
4175,14-01-2024,South,Table,Furniture,3,300,200
4176,12-03-2024,East,Chair,Furniture,6,120,80
4177,10-01-2024,East,Table,Furniture,8,300,200
4178,26-03-2024,East,Phone,Electronics,9,500,350
4179,04-02-2024,South,Phone,Electronics,4,500,350
4180,29-01-2024,South,Phone,Electronics,9,500,350
4181,05-02-2024,South,Laptop,Electronics,5,800,600
4182,21-04-2024,East,Table,Furniture,2,300,200
4183,19-01-2024,North,Chair,Furniture,8,120,80
4184,12-03-2024,East,Headphones,Electronics,3,150,100
4185,23-02-2024,West,Chair,Furniture,5,120,80
4186,11-01-2024,North,Phone,Electronics,6,500,350
4187,06-01-2024,East,Chair,Furniture,10,120,80
4188,28-01-2024,South,Chair,Furniture,3,120,80
4189,11-02-2024,South,Chair,Furniture,3,120,80
4190,13-03-2024,North,Laptop,Electronics,5,800,600
4191,17-03-2024,West,Chair,Furniture,6,120,80
4192,29-02-2024,East,Table,Furniture,4,300,200
4193,03-01-2024,East,Headphones,Electronics,8,150,100
4194,27-02-2024,East,Chair,Furniture,3,120,80
4195,01-01-2024,South,Laptop,Electronics,1,800,600
4196,17-01-2024,North,Table,Furniture,8,300,200
4197,21-03-2024,North,Headphones,Electronics,6,150,100
4198,01-04-2024,East,Laptop,Electronics,6,800,600
4199,20-03-2024,East,Headphones,Electronics,9,150,100
4200,05-01-2024,North,Phone,Electronics,7,500,350
4201,02-02-2024,South,Phone,Electronics,2,500,350
4202,04-01-2024,South,Table,Furniture,6,300,200
4203,25-03-2024,East,Laptop,Electronics,4,800,600
4204,11-01-2024,East,Chair,Furniture,10,120,80
4205,16-03-2024,West,Chair,Furniture,10,120,80
4206,17-04-2024,West,Phone,Electronics,5,500,350
4207,27-03-2024,North,Chair,Furniture,6,120,80
4208,28-04-2024,North,Phone,Electronics,6,500,350
4209,10-02-2024,South,Table,Furniture,3,300,200
4210,14-04-2024,West,Chair,Furniture,2,120,80
4211,28-03-2024,West,Headphones,Electronics,4,150,100
4212,22-03-2024,West,Table,Furniture,8,300,200
4213,12-04-2024,West,Phone,Electronics,6,500,350
4214,29-04-2024,North,Headphones,Electronics,2,150,100
4215,10-02-2024,East,Phone,Electronics,8,500,350
4216,30-04-2024,North,Headphones,Electronics,3,150,100
4217,06-01-2024,North,Phone,Electronics,4,500,350
4218,02-02-2024,North,Laptop,Electronics,4,800,600
4219,05-03-2024,South,Laptop,Electronics,4,800,600
4220,21-04-2024,North,Headphones,Electronics,8,150,100
4221,27-01-2024,East,Phone,Electronics,5,500,350
4222,23-04-2024,West,Table,Furniture,4,300,200
4223,29-03-2024,East,Laptop,Electronics,8,800,600
4224,18-01-2024,West,Headphones,Electronics,4,150,100
4225,31-01-2024,East,Headphones,Electronics,4,150,100
4226,11-03-2024,North,Laptop,Electronics,4,800,600
4227,23-03-2024,South,Laptop,Electronics,2,800,600
4228,06-04-2024,West,Headphones,Electronics,3,150,100
4229,10-01-2024,South,Chair,Furniture,1,120,80
4230,14-01-2024,West,Phone,Electronics,3,500,350
4231,21-02-2024,North,Headphones,Electronics,7,150,100
4232,04-03-2024,South,Headphones,Electronics,9,150,100
4233,09-04-2024,East,Headphones,Electronics,6,150,100
4234,12-04-2024,East,Headphones,Electronics,6,150,100
4235,26-04-2024,North,Table,Furniture,6,300,200
4236,07-02-2024,East,Chair,Furniture,2,120,80
4237,22-01-2024,West,Table,Furniture,10,300,200
4238,08-04-2024,East,Headphones,Electronics,2,150,100
4239,17-01-2024,East,Phone,Electronics,2,500,350
4240,22-01-2024,South,Phone,Electronics,2,500,350
4241,09-03-2024,South,Table,Furniture,2,300,200
4242,20-02-2024,North,Headphones,Electronics,2,150,100
4243,28-03-2024,North,Phone,Electronics,8,500,350
4244,04-04-2024,West,Headphones,Electronics,3,150,100
4245,16-02-2024,East,Table,Furniture,4,300,200
4246,28-02-2024,South,Chair,Furniture,2,120,80
4247,26-02-2024,South,Chair,Furniture,8,120,80
4248,19-03-2024,East,Headphones,Electronics,6,150,100
4249,29-01-2024,East,Headphones,Electronics,10,150,100
4250,12-03-2024,North,Laptop,Electronics,4,800,600
4251,20-02-2024,East,Headphones,Electronics,1,150,100
4252,20-01-2024,East,Chair,Furniture,2,120,80
4253,25-02-2024,East,Table,Furniture,4,300,200
4254,09-02-2024,South,Laptop,Electronics,8,800,600
4255,03-01-2024,North,Chair,Furniture,4,120,80
4256,19-01-2024,South,Phone,Electronics,2,500,350
4257,21-02-2024,West,Chair,Furniture,3,120,80
4258,06-01-2024,South,Headphones,Electronics,1,150,100
4259,17-02-2024,East,Phone,Electronics,1,500,350
4260,17-02-2024,East,Laptop,Electronics,1,800,600
4261,11-03-2024,West,Headphones,Electronics,4,150,100
4262,13-03-2024,East,Laptop,Electronics,4,800,600
4263,11-04-2024,South,Laptop,Electronics,1,800,600
4264,03-04-2024,South,Phone,Electronics,5,500,350
4265,03-01-2024,West,Chair,Furniture,6,120,80
4266,15-04-2024,West,Headphones,Electronics,8,150,100
4267,17-01-2024,North,Chair,Furniture,2,120,80
4268,29-01-2024,South,Phone,Electronics,3,500,350
4269,03-02-2024,South,Phone,Electronics,2,500,350
4270,02-04-2024,North,Laptop,Electronics,2,800,600
4271,14-01-2024,North,Table,Furniture,5,300,200
4272,31-01-2024,South,Headphones,Electronics,6,150,100
4273,26-01-2024,East,Chair,Furniture,7,120,80
4274,17-02-2024,East,Table,Furniture,5,300,200
4275,12-02-2024,West,Chair,Furniture,6,120,80
4276,24-01-2024,South,Laptop,Electronics,1,800,600
4277,11-02-2024,North,Chair,Furniture,2,120,80
4278,17-01-2024,East,Headphones,Electronics,3,150,100
4279,03-02-2024,West,Phone,Electronics,4,500,350
4280,06-03-2024,West,Headphones,Electronics,6,150,100
4281,18-03-2024,West,Phone,Electronics,9,500,350
4282,17-04-2024,West,Chair,Furniture,7,120,80
4283,05-03-2024,West,Laptop,Electronics,3,800,600
4284,01-02-2024,East,Headphones,Electronics,6,150,100
4285,09-02-2024,South,Headphones,Electronics,6,150,100
4286,07-03-2024,North,Phone,Electronics,2,500,350
4287,03-04-2024,North,Phone,Electronics,8,500,350
4288,21-02-2024,East,Headphones,Electronics,7,150,100
4289,19-02-2024,North,Laptop,Electronics,2,800,600
4290,09-03-2024,North,Chair,Furniture,3,120,80
4291,28-02-2024,South,Table,Furniture,2,300,200
4292,03-02-2024,South,Table,Furniture,5,300,200
4293,15-04-2024,North,Headphones,Electronics,1,150,100
4294,31-01-2024,West,Headphones,Electronics,10,150,100
4295,16-03-2024,North,Phone,Electronics,7,500,350
4296,12-01-2024,South,Phone,Electronics,1,500,350
4297,15-04-2024,North,Chair,Furniture,4,120,80
4298,06-04-2024,North,Table,Furniture,5,300,200
4299,29-03-2024,East,Table,Furniture,10,300,200
4300,20-02-2024,East,Chair,Furniture,4,120,80
4301,20-04-2024,North,Laptop,Electronics,4,800,600
4302,10-01-2024,East,Headphones,Electronics,5,150,100
4303,29-01-2024,North,Phone,Electronics,8,500,350
4304,09-01-2024,South,Chair,Furniture,5,120,80
4305,04-03-2024,North,Chair,Furniture,2,120,80
4306,03-02-2024,East,Chair,Furniture,10,120,80
4307,01-04-2024,East,Chair,Furniture,4,120,80
4308,14-03-2024,North,Table,Furniture,9,300,200
4309,18-03-2024,East,Table,Furniture,4,300,200
4310,14-01-2024,South,Laptop,Electronics,6,800,600
4311,12-03-2024,West,Headphones,Electronics,2,150,100
4312,11-01-2024,West,Laptop,Electronics,1,800,600
4313,24-04-2024,North,Table,Furniture,3,300,200
4314,01-03-2024,North,Table,Furniture,3,300,200
4315,19-03-2024,South,Chair,Furniture,5,120,80
4316,20-01-2024,West,Chair,Furniture,6,120,80
4317,02-01-2024,North,Headphones,Electronics,9,150,100
4318,18-01-2024,East,Phone,Electronics,10,500,350
4319,06-03-2024,West,Laptop,Electronics,5,800,600
4320,07-04-2024,North,Laptop,Electronics,1,800,600
4321,14-04-2024,East,Laptop,Electronics,7,800,600
4322,24-01-2024,North,Chair,Furniture,3,120,80
4323,12-03-2024,West,Chair,Furniture,8,120,80
4324,28-03-2024,South,Headphones,Electronics,9,150,100
4325,18-02-2024,South,Phone,Electronics,4,500,350
4326,08-04-2024,North,Phone,Electronics,6,500,350
4327,07-02-2024,West,Chair,Furniture,2,120,80
4328,05-04-2024,North,Table,Furniture,3,300,200
4329,26-01-2024,West,Laptop,Electronics,7,800,600
4330,03-04-2024,South,Laptop,Electronics,2,800,600
4331,15-01-2024,South,Table,Furniture,2,300,200
4332,05-04-2024,North,Laptop,Electronics,3,800,600
4333,08-03-2024,South,Laptop,Electronics,3,800,600
4334,19-03-2024,West,Table,Furniture,10,300,200
4335,24-04-2024,East,Chair,Furniture,6,120,80
4336,08-02-2024,North,Headphones,Electronics,5,150,100
4337,04-01-2024,West,Table,Furniture,2,300,200
4338,27-04-2024,East,Table,Furniture,3,300,200
4339,21-04-2024,East,Phone,Electronics,9,500,350
4340,22-01-2024,West,Headphones,Electronics,6,150,100
4341,13-01-2024,West,Phone,Electronics,7,500,350
4342,03-01-2024,South,Laptop,Electronics,4,800,600
4343,11-03-2024,East,Laptop,Electronics,4,800,600
4344,02-03-2024,South,Chair,Furniture,7,120,80
4345,15-01-2024,East,Chair,Furniture,4,120,80
4346,25-02-2024,North,Table,Furniture,6,300,200
4347,19-02-2024,South,Laptop,Electronics,9,800,600
4348,07-04-2024,South,Table,Furniture,7,300,200
4349,30-03-2024,South,Table,Furniture,8,300,200
4350,19-02-2024,North,Phone,Electronics,10,500,350
4351,08-02-2024,South,Laptop,Electronics,10,800,600
4352,11-04-2024,West,Laptop,Electronics,8,800,600
4353,30-04-2024,West,Table,Furniture,6,300,200
4354,06-04-2024,West,Headphones,Electronics,2,150,100
4355,05-01-2024,South,Table,Furniture,4,300,200
4356,20-01-2024,West,Headphones,Electronics,10,150,100
4357,18-02-2024,North,Laptop,Electronics,5,800,600
4358,01-04-2024,North,Phone,Electronics,8,500,350
4359,20-04-2024,West,Headphones,Electronics,3,150,100
4360,18-03-2024,North,Phone,Electronics,6,500,350
4361,22-02-2024,South,Headphones,Electronics,4,150,100
4362,21-04-2024,West,Headphones,Electronics,10,150,100
4363,06-02-2024,West,Chair,Furniture,5,120,80
4364,22-02-2024,South,Phone,Electronics,8,500,350
4365,31-01-2024,North,Laptop,Electronics,9,800,600
4366,29-04-2024,South,Phone,Electronics,6,500,350
4367,09-04-2024,West,Headphones,Electronics,7,150,100
4368,11-01-2024,West,Table,Furniture,2,300,200
4369,30-01-2024,South,Table,Furniture,2,300,200
4370,14-01-2024,West,Headphones,Electronics,2,150,100
4371,30-01-2024,East,Headphones,Electronics,8,150,100
4372,24-04-2024,East,Chair,Furniture,6,120,80
4373,09-01-2024,East,Phone,Electronics,2,500,350
4374,05-02-2024,South,Table,Furniture,1,300,200
4375,23-01-2024,West,Headphones,Electronics,7,150,100
4376,18-04-2024,East,Phone,Electronics,7,500,350
4377,13-03-2024,East,Table,Furniture,6,300,200
4378,01-01-2024,East,Phone,Electronics,6,500,350
4379,20-02-2024,East,Headphones,Electronics,9,150,100
4380,28-02-2024,East,Headphones,Electronics,10,150,100
4381,08-03-2024,South,Phone,Electronics,2,500,350
4382,17-04-2024,West,Phone,Electronics,10,500,350
4383,24-02-2024,North,Phone,Electronics,6,500,350
4384,04-04-2024,South,Table,Furniture,4,300,200
4385,18-01-2024,West,Table,Furniture,10,300,200
4386,18-01-2024,South,Chair,Furniture,9,120,80
4387,16-04-2024,West,Laptop,Electronics,10,800,600
4388,11-02-2024,West,Chair,Furniture,1,120,80
4389,28-03-2024,North,Chair,Furniture,6,120,80
4390,21-02-2024,South,Table,Furniture,4,300,200
4391,01-03-2024,West,Chair,Furniture,1,120,80
4392,22-01-2024,West,Table,Furniture,10,300,200
4393,16-01-2024,West,Chair,Furniture,8,120,80
4394,11-02-2024,West,Laptop,Electronics,10,800,600
4395,26-03-2024,South,Laptop,Electronics,5,800,600
4396,01-02-2024,South,Headphones,Electronics,3,150,100
4397,17-03-2024,West,Laptop,Electronics,9,800,600
4398,19-01-2024,East,Laptop,Electronics,9,800,600
4399,15-04-2024,East,Chair,Furniture,6,120,80
4400,13-03-2024,North,Headphones,Electronics,9,150,100
4401,13-02-2024,South,Table,Furniture,4,300,200
4402,30-01-2024,North,Headphones,Electronics,3,150,100
4403,01-03-2024,South,Phone,Electronics,10,500,350
4404,29-02-2024,East,Phone,Electronics,9,500,350
4405,24-02-2024,North,Headphones,Electronics,5,150,100
4406,27-02-2024,South,Laptop,Electronics,2,800,600
4407,13-01-2024,West,Phone,Electronics,8,500,350
4408,11-04-2024,East,Phone,Electronics,6,500,350
4409,08-02-2024,East,Table,Furniture,2,300,200
4410,01-01-2024,East,Phone,Electronics,6,500,350
4411,16-02-2024,North,Headphones,Electronics,2,150,100
4412,13-03-2024,North,Chair,Furniture,1,120,80
4413,19-02-2024,West,Table,Furniture,4,300,200
4414,30-04-2024,South,Laptop,Electronics,5,800,600
4415,03-02-2024,West,Laptop,Electronics,7,800,600
4416,10-01-2024,East,Headphones,Electronics,7,150,100
4417,13-04-2024,West,Table,Furniture,10,300,200
4418,14-03-2024,East,Chair,Furniture,9,120,80
4419,27-03-2024,North,Headphones,Electronics,9,150,100
4420,18-04-2024,North,Headphones,Electronics,6,150,100
4421,01-01-2024,North,Laptop,Electronics,6,800,600
4422,01-03-2024,East,Headphones,Electronics,4,150,100
4423,23-04-2024,East,Phone,Electronics,9,500,350
4424,20-03-2024,North,Laptop,Electronics,4,800,600
4425,29-03-2024,South,Phone,Electronics,6,500,350
4426,01-02-2024,North,Phone,Electronics,5,500,350
4427,29-03-2024,East,Laptop,Electronics,6,800,600
4428,07-04-2024,East,Laptop,Electronics,1,800,600
4429,04-01-2024,North,Headphones,Electronics,5,150,100
4430,03-04-2024,East,Laptop,Electronics,5,800,600
4431,03-03-2024,South,Chair,Furniture,10,120,80
4432,25-03-2024,East,Laptop,Electronics,3,800,600
4433,31-01-2024,North,Table,Furniture,1,300,200
4434,07-02-2024,South,Chair,Furniture,2,120,80
4435,17-02-2024,North,Chair,Furniture,3,120,80
4436,26-03-2024,South,Laptop,Electronics,4,800,600
4437,13-02-2024,East,Headphones,Electronics,6,150,100
4438,25-03-2024,North,Table,Furniture,10,300,200
4439,18-04-2024,South,Table,Furniture,4,300,200
4440,19-01-2024,West,Table,Furniture,2,300,200
4441,09-03-2024,North,Headphones,Electronics,2,150,100
4442,24-03-2024,North,Chair,Furniture,2,120,80
4443,27-02-2024,North,Chair,Furniture,2,120,80
4444,06-01-2024,North,Laptop,Electronics,6,800,600
4445,25-03-2024,East,Laptop,Electronics,6,800,600
4446,20-02-2024,South,Table,Furniture,10,300,200
4447,18-04-2024,North,Table,Furniture,9,300,200
4448,29-02-2024,East,Chair,Furniture,7,120,80
4449,18-03-2024,North,Laptop,Electronics,4,800,600
4450,25-02-2024,East,Chair,Furniture,8,120,80
4451,03-02-2024,West,Chair,Furniture,7,120,80
4452,07-03-2024,West,Headphones,Electronics,1,150,100
4453,04-03-2024,North,Laptop,Electronics,3,800,600
4454,18-01-2024,South,Chair,Furniture,9,120,80
4455,26-03-2024,East,Table,Furniture,4,300,200
4456,31-01-2024,South,Chair,Furniture,10,120,80
4457,29-03-2024,South,Headphones,Electronics,8,150,100
4458,22-02-2024,North,Chair,Furniture,2,120,80
4459,20-02-2024,South,Headphones,Electronics,4,150,100
4460,21-03-2024,South,Headphones,Electronics,3,150,100
4461,15-02-2024,East,Table,Furniture,7,300,200
4462,12-03-2024,West,Chair,Furniture,9,120,80
4463,18-03-2024,South,Chair,Furniture,7,120,80
4464,07-03-2024,West,Table,Furniture,6,300,200
4465,20-02-2024,North,Chair,Furniture,5,120,80
4466,05-02-2024,North,Phone,Electronics,8,500,350
4467,01-03-2024,West,Phone,Electronics,3,500,350
4468,23-01-2024,South,Laptop,Electronics,2,800,600
4469,22-02-2024,West,Chair,Furniture,6,120,80
4470,25-02-2024,West,Phone,Electronics,3,500,350
4471,06-01-2024,West,Headphones,Electronics,3,150,100
4472,22-01-2024,North,Table,Furniture,4,300,200
4473,29-04-2024,South,Laptop,Electronics,9,800,600
4474,11-03-2024,North,Table,Furniture,9,300,200
4475,21-04-2024,West,Phone,Electronics,3,500,350
4476,31-03-2024,West,Phone,Electronics,9,500,350
4477,26-01-2024,South,Table,Furniture,4,300,200
4478,19-01-2024,East,Laptop,Electronics,3,800,600
4479,04-02-2024,North,Phone,Electronics,2,500,350
4480,08-04-2024,West,Table,Furniture,5,300,200
4481,18-04-2024,East,Headphones,Electronics,9,150,100
4482,01-04-2024,North,Laptop,Electronics,6,800,600
4483,17-01-2024,South,Table,Furniture,9,300,200
4484,23-04-2024,South,Chair,Furniture,6,120,80
4485,28-02-2024,West,Chair,Furniture,5,120,80
4486,05-01-2024,North,Table,Furniture,2,300,200
4487,05-04-2024,North,Phone,Electronics,7,500,350
4488,02-03-2024,West,Phone,Electronics,1,500,350
4489,11-02-2024,South,Table,Furniture,7,300,200
4490,23-01-2024,West,Laptop,Electronics,1,800,600
4491,23-04-2024,North,Table,Furniture,10,300,200
4492,07-02-2024,South,Table,Furniture,1,300,200
4493,30-04-2024,West,Table,Furniture,8,300,200
4494,04-02-2024,South,Table,Furniture,9,300,200
4495,26-01-2024,West,Headphones,Electronics,4,150,100
4496,12-03-2024,South,Table,Furniture,2,300,200
4497,17-01-2024,South,Phone,Electronics,2,500,350
4498,17-01-2024,West,Phone,Electronics,9,500,350
4499,08-03-2024,East,Table,Furniture,1,300,200
4500,03-01-2024,West,Chair,Furniture,2,120,80
4501,12-01-2024,West,Headphones,Electronics,8,150,100
4502,01-04-2024,South,Headphones,Electronics,3,150,100
4503,12-01-2024,North,Laptop,Electronics,9,800,600
4504,20-02-2024,East,Laptop,Electronics,9,800,600
4505,20-01-2024,North,Chair,Furniture,6,120,80
4506,16-01-2024,West,Laptop,Electronics,5,800,600
4507,15-01-2024,East,Phone,Electronics,5,500,350
4508,17-01-2024,South,Table,Furniture,3,300,200
4509,23-03-2024,South,Table,Furniture,5,300,200
4510,24-04-2024,West,Chair,Furniture,10,120,80
4511,17-02-2024,North,Table,Furniture,9,300,200
4512,29-03-2024,South,Headphones,Electronics,3,150,100
4513,02-01-2024,South,Headphones,Electronics,6,150,100
4514,23-02-2024,North,Laptop,Electronics,8,800,600
4515,15-04-2024,West,Chair,Furniture,1,120,80
4516,14-03-2024,South,Phone,Electronics,4,500,350
4517,02-02-2024,North,Phone,Electronics,4,500,350
4518,15-01-2024,North,Headphones,Electronics,9,150,100
4519,05-04-2024,East,Chair,Furniture,1,120,80
4520,01-02-2024,West,Phone,Electronics,3,500,350
4521,10-03-2024,North,Table,Furniture,3,300,200
4522,17-04-2024,North,Phone,Electronics,5,500,350
4523,24-03-2024,West,Chair,Furniture,6,120,80
4524,07-01-2024,East,Headphones,Electronics,1,150,100
4525,25-03-2024,North,Chair,Furniture,1,120,80
4526,07-01-2024,East,Headphones,Electronics,7,150,100
4527,29-03-2024,North,Chair,Furniture,7,120,80
4528,18-04-2024,North,Laptop,Electronics,1,800,600
4529,25-03-2024,North,Headphones,Electronics,5,150,100
4530,13-02-2024,North,Laptop,Electronics,5,800,600
4531,21-02-2024,North,Laptop,Electronics,8,800,600
4532,29-02-2024,West,Phone,Electronics,1,500,350
4533,02-02-2024,South,Table,Furniture,1,300,200
4534,06-01-2024,East,Laptop,Electronics,5,800,600
4535,24-02-2024,South,Headphones,Electronics,3,150,100
4536,22-04-2024,West,Headphones,Electronics,3,150,100
4537,06-04-2024,East,Phone,Electronics,9,500,350
4538,11-03-2024,South,Phone,Electronics,2,500,350
4539,31-03-2024,North,Headphones,Electronics,6,150,100
4540,15-03-2024,East,Table,Furniture,9,300,200
